Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
2187,Ola Solbakken,no NOR,"MF,FW",Empoli,it Serie A,26-145,1998,6.6,9,1.37,8,0,1,0,0,0,1,0.15,1,0,0,0,0,0,Matches
2188,Carlos Soler,es ESP,"MF,FW",West Ham,eng Premier League,28-028,1997,10.2,36,3.54,23,6,1,4,1,1,2,0.20,2,0,0,0,0,0,Matches
2189,Oumar Solet,fr FRA,DF,Udinese,it Serie A,24-358,2000,2.7,6,2.23,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2190,Jhon Solis,co COL,MF,Girona,es La Liga,20-119,2004,4.0,6,1.50,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2191,Yann Sommer,ch SUI,GK,Inter,it Serie A,36-044,1988,21.0,5,0.24,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2192,David Soria,es ESP,GK,Getafe,es La Liga,31-301,1993,21.0,4,0.19,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2193,Juan Soriano,es ESP,GK,Leganés,es La Liga,27-160,1997,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2194,Borna Sosa,hr CRO,DF,Torino,it Serie A,27-009,1998,10.5,23,2.20,17,2,2,1,0,1,1,0.10,1,0,0,0,0,0,Matches
2195,Ramón Sosa,py PAR,"FW,MF",Nott'ham Forest,eng Premier League,25-152,1999,2.7,12,4.46,9,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2196,Hugo Sotelo,es ESP,MF,Celta Vigo,es La Liga,21-042,2003,8.0,22,2.77,17,5,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2197,Florian Sotoca,fr FRA,"FW,MF",Lens,fr Ligue 1,34-097,1990,11.5,30,2.62,24,0,2,1,3,0,2,0.17,2,0,0,0,0,0,Matches
2198,Riccardo Sottil,it ITA,"FW,MF",Fiorentina,it Serie A,25-241,1999,9.3,35,3.78,23,0,5,3,4,0,4,0.43,3,0,0,0,1,0,Matches
2199,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,29-338,1995,17.9,37,2.06,29,0,0,5,2,1,3,0.17,2,0,0,0,1,0,Matches
2200,Matìas Soulé,ar ARG,"MF,FW",Roma,it Serie A,21-290,2003,6.1,28,4.57,18,6,1,2,1,0,0,0.00,0,0,0,0,0,0,Matches
2201,Boubakary Soumaré,fr FRA,MF,Leicester City,eng Premier League,25-338,1999,12.3,22,1.79,16,0,3,1,2,0,3,0.24,3,0,0,0,0,0,Matches
2202,Issa Soumaré,sn SEN,"FW,MF",Le Havre,fr Ligue 1,24-112,2000,8.0,15,1.87,9,0,0,3,3,0,1,0.12,0,0,0,1,0,0,Matches
2203,Djibril Sow,ch SUI,MF,Sevilla,es La Liga,27-359,1997,11.1,30,2.69,27,0,0,1,1,1,2,0.18,2,0,0,0,0,0,Matches
2204,Saidou Sow,gn GUI,DF,Strasbourg,fr Ligue 1,22-210,2002,11.3,6,0.53,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
2205,Saidou Sow,gn GUI,DF,Nantes,fr Ligue 1,22-210,2002,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2206,Djed Spence,eng ENG,DF,Tottenham,eng Premier League,24-174,2000,6.6,9,1.37,7,0,1,1,0,0,3,0.46,2,0,1,0,0,0,Matches
2207,Leonardo Spinazzola,it ITA,"DF,FW",Napoli,it Serie A,31-311,1993,6.1,21,3.46,15,4,2,0,0,0,2,0.33,2,0,0,0,0,0,Matches
2208,Anton Stach,de GER,"DF,MF",Hoffenheim,de Bundesliga,26-076,1998,17.0,33,1.94,27,0,2,1,2,1,2,0.12,2,0,0,0,0,0,Matches
2209,Jens Stage,dk DEN,MF,Werder Bremen,de Bundesliga,28-083,1996,13.4,32,2.39,26,0,1,2,2,1,8,0.60,7,0,1,0,0,0,Matches
2210,Josip Stanišić,hr CRO,DF,Bayern Munich,de Bundesliga,24-303,2000,0.6,4,7.20,3,0,1,0,0,0,2,3.60,1,0,1,0,0,0,Matches
2211,Filip Stankovic,rs SRB,GK,Venezia,it Serie A,22-340,2002,15.0,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2212,Jay Stansfield,eng ENG,MF,Fulham,eng Premier League,22-067,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2213,Carl Starfelt,se SWE,DF,Celta Vigo,es La Liga,29-243,1995,17.1,11,0.64,10,0,0,0,0,1,1,0.06,1,0,0,0,0,0,Matches
2214,Niklas Stark,de GER,DF,Werder Bremen,de Bundesliga,29-291,1995,11.9,5,0.42,4,1,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
2215,Lucas Stassin,be BEL,FW,Saint-Étienne,fr Ligue 1,20-063,2004,9.9,16,1.62,11,0,2,1,2,0,7,0.71,3,0,2,1,1,0,Matches
2216,Jason Steele,eng ENG,GK,Brighton,eng Premier League,34-165,1990,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2217,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,es La Liga,20-154,2004,5.3,4,0.76,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2218,Pascal Stenzel,de GER,DF,Stuttgart,de Bundesliga,28-316,1996,1.5,3,2.06,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2219,Jack Stephens,eng ENG,DF,Southampton,eng Premier League,31-003,1994,8.8,10,1.13,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2220,Leonidas Stergiou,ch SUI,DF,Stuttgart,de Bundesliga,22-333,2002,2.3,1,0.43,1,0,0,0,0,0,1,0.43,1,0,0,0,0,0,Matches
2221,Raheem Sterling,eng ENG,"FW,MF",Arsenal,eng Premier League,30-053,1994,2.4,9,3.73,6,0,2,1,0,0,1,0.41,1,0,0,0,0,0,Matches
2222,Enzo Sternal,fr FRA,"FW,MF",Marseille,fr Ligue 1,17-247,2007,0.3,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2223,Finley Stevens,wls WAL,DF,St. Pauli,de Bundesliga,21-295,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2224,Ross Stewart,sct SCO,"FW,MF",Southampton,eng Premier League,28-203,1996,1.5,2,1.36,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2225,Angelo Stiller,de GER,MF,Stuttgart,de Bundesliga,23-301,2001,18.3,67,3.66,55,9,1,0,2,0,6,0.33,5,1,0,0,0,0,Matches
2226,Kevin Stöger,at AUT,"MF,FW",Gladbach,de Bundesliga,31-156,1993,10.1,84,8.28,41,28,5,2,8,0,5,0.49,4,1,0,0,0,0,Matches
2227,Stoichkov,es ESP,"MF,FW",Alavés,es La Liga,31-086,1993,7.8,28,3.60,17,0,2,3,4,2,2,0.26,1,0,0,1,0,0,Matches
2228,Petar Stojanović,si SVN,MF,Empoli,it Serie A,29-115,1995,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2229,Jakub Stolarczyk,pl POL,GK,Leicester City,eng Premier League,24-042,2000,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2230,John Stones,eng ENG,"DF,MF",Manchester City,eng Premier League,30-247,1994,4.1,8,1.96,8,0,0,0,0,0,2,0.49,2,0,0,0,0,0,Matches
2231,Jørgen Strand Larsen,no NOR,FW,Wolves,eng Premier League,24-359,2000,20.4,26,1.28,21,1,0,2,2,0,3,0.15,3,0,0,0,0,0,Matches
2232,Gabriel Strefezza,br BRA,"FW,MF",Como,it Serie A,27-287,1997,17.9,72,4.02,49,16,2,2,2,1,3,0.17,3,0,0,0,0,0,Matches
2233,Cristhian Stuani,uy URU,FW,Girona,es La Liga,38-110,1986,4.0,9,2.24,5,0,1,3,0,0,2,0.50,1,0,0,1,0,0,Matches
2234,Álex Suárez,es ESP,DF,Las Palmas,es La Liga,31-318,1993,16.8,9,0.54,9,0,0,0,0,0,2,0.12,2,0,0,0,0,0,Matches
2235,Denis Suárez,es ESP,MF,Villarreal,es La Liga,31-024,1994,3.7,15,4.02,10,4,0,1,0,0,1,0.27,1,0,0,0,0,0,Matches
2236,Gabriel Suazo,cl CHI,DF,Toulouse,fr Ligue 1,27-174,1997,12.1,43,3.54,32,9,0,0,2,0,5,0.41,5,0,0,0,0,0,Matches
2237,Luka Sučić,hr CRO,MF,Real Sociedad,es La Liga,22-144,2002,13.0,38,2.92,30,0,2,4,1,1,4,0.31,4,0,0,0,0,0,Matches
2238,Yukinari Sugawara,jp JPN,DF,Southampton,eng Premier League,24-216,2000,12.8,36,2.80,28,5,1,2,0,0,1,0.08,1,0,0,0,0,0,Matches
2239,Niklas Süle,de GER,DF,Dortmund,de Bundesliga,29-149,1995,5.4,5,0.92,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2240,Ibrahim Sulemana,gh GHA,MF,Atalanta,it Serie A,21-253,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2241,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,eng Premier League,22-350,2002,3.2,9,2.84,3,1,5,0,0,0,1,0.32,0,0,1,0,0,0,Matches
2242,Crysencio Summerville,nl NED,"FW,MF",West Ham,eng Premier League,23-092,2001,8.7,35,4.01,21,3,5,0,5,1,1,0.11,1,0,0,0,0,0,Matches
2243,Tomáš Suslov,sk SVK,"MF,FW",Hellas Verona,it Serie A,22-237,2002,14.1,53,3.77,36,7,3,2,3,2,2,0.14,1,0,0,0,0,1,Matches
2244,Suso,es ESP,"FW,MF",Sevilla,es La Liga,31-072,1993,1.6,13,8.24,5,3,4,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2245,Zion Suzuki,jp JPN,GK,Parma,it Serie A,22-162,2002,20.8,3,0.14,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2246,Mattias Svanberg,se SWE,MF,Wolfsburg,de Bundesliga,26-025,1999,6.6,12,1.83,5,2,1,1,2,1,5,0.76,1,0,1,0,2,1,Matches
2247,Marin Šverko,hr CRO,DF,Venezia,it Serie A,26-361,1998,11.6,13,1.12,9,2,0,0,1,1,1,0.09,0,1,0,0,0,0,Matches
2248,Mile Svilar,rs SRB,GK,Roma,it Serie A,25-156,1999,22.0,4,0.18,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2249,Michael Svoboda,at AUT,DF,Venezia,it Serie A,26-107,1998,14.6,16,1.10,14,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2250,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,es La Liga,20-364,2004,8.7,22,2.54,15,0,2,4,1,0,5,0.58,4,0,1,0,0,0,Matches
2251,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,22-036,2002,7.2,3,0.41,2,0,0,1,0,0,1,0.14,0,0,0,1,0,0,Matches
2252,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,31-029,1994,10.1,16,1.58,9,5,1,1,0,0,2,0.20,0,2,0,0,0,0,Matches
2253,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,es La Liga,30-316,1994,9.3,12,1.28,7,0,1,1,3,0,4,0.43,2,0,1,0,1,0,Matches
2254,Wojciech Szczęsny,pl POL,GK,Barcelona,es La Liga,34-287,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2255,Sammie Szmodics,ie IRL,"FW,MF",Ipswich Town,eng Premier League,29-128,1995,10.9,9,0.83,7,0,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2256,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,24-097,2000,15.2,71,4.67,55,3,3,8,1,1,11,0.72,8,0,0,3,0,0,Matches
2257,Alexander Sørloth,no NOR,FW,Atlético Madrid,es La Liga,29-056,1995,8.7,21,2.42,11,0,3,5,2,0,4,0.46,2,0,1,1,0,0,Matches
2258,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,fr Ligue 1,27-234,1997,11.4,33,2.89,20,0,5,4,4,0,5,0.44,2,0,1,1,1,0,Matches
2259,Haris Tabakovic,ba BIH,"FW,MF",Hoffenheim,de Bundesliga,30-224,1994,3.8,6,1.59,5,0,0,1,0,0,1,0.26,1,0,0,0,0,0,Matches
2260,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,32-152,1992,10.4,12,1.15,11,0,0,1,0,0,1,0.10,1,0,0,0,0,0,Matches
2261,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,28-354,1996,18.0,12,0.67,9,0,1,2,0,0,3,0.17,2,0,0,1,0,0,Matches
2262,Adrien Tameze,cm CMR,"MF,DF",Torino,it Serie A,30-361,1994,5.5,5,0.91,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2263,Renato Tapia,pe PER,"MF,DF",Leganés,es La Liga,29-186,1995,12.1,8,0.66,7,0,0,0,0,1,2,0.16,2,0,0,0,0,0,Matches
2264,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,25-363,1999,18.9,24,1.27,22,1,0,1,0,0,5,0.26,5,0,0,0,0,0,Matches
2265,Florian Tardieu,fr FRA,MF,Saint-Étienne,fr Ligue 1,32-283,1992,2.6,11,4.23,11,0,0,0,0,0,1,0.38,1,0,0,0,0,0,Matches
2266,Mehdi Taremi,ir IRN,FW,Inter,it Serie A,32-196,1992,4.8,18,3.74,13,0,1,2,2,0,2,0.42,1,0,0,1,0,0,Matches
2267,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,29-134,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2268,Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,22-255,2002,11.0,20,1.82,18,1,0,0,0,1,2,0.18,2,0,0,0,0,0,Matches
2269,James Tarkowski,eng ENG,DF,Everton,eng Premier League,32-072,1992,21.9,28,1.28,23,2,0,3,0,0,2,0.09,2,0,0,0,0,0,Matches
2270,César Tárrega,es ESP,DF,Valencia,es La Liga,22-339,2002,17.6,5,0.28,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2271,Nuno Tavares,pt POR,DF,Lazio,it Serie A,25-004,2000,13.6,44,3.23,32,3,6,1,2,0,11,0.81,7,1,2,0,1,0,Matches
2272,Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,eng Premier League,25-314,1999,12.8,64,5.00,44,10,3,3,4,0,10,0.78,5,3,0,1,1,0,Matches
2273,Charlie Taylor,eng ENG,DF,Southampton,eng Premier League,31-134,1993,3.0,2,0.68,2,0,0,0,0,0,1,0.34,1,0,0,0,0,0,Matches
2274,Jack Taylor,ie IRL,MF,Ipswich Town,eng Premier League,26-221,1998,4.5,17,3.79,12,1,1,2,0,1,1,0.22,1,0,0,0,0,0,Matches
2275,Loum Tchaouna,fr FRA,"FW,MF",Lazio,it Serie A,21-144,2003,4.8,19,3.95,16,1,0,0,0,2,4,0.83,4,0,0,0,0,0,Matches
2276,Jackson Tchatchoua,cm CMR,"DF,MF",Hellas Verona,it Serie A,23-138,2001,19.2,38,1.98,33,3,1,1,0,0,2,0.10,2,0,0,0,0,0,Matches
2277,Enzo Tchato,cm CMR,DF,Montpellier,fr Ligue 1,22-068,2002,14.7,21,1.43,17,3,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2278,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,es La Liga,25-003,2000,15.2,23,1.52,23,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2279,Álvaro Tejero,es ESP,"MF,DF",Espanyol,es La Liga,28-194,1996,11.8,42,3.56,20,18,1,1,1,1,6,0.51,3,1,1,1,0,0,Matches
2280,Martín Tejón,es ESP,"MF,DF",Valencia,es La Liga,20-293,2004,0.5,1,1.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2281,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,19-278,2005,2.8,4,1.41,3,1,0,0,0,0,2,0.70,2,0,0,0,0,0,Matches
2282,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,25-209,1999,6.8,18,2.64,14,0,1,1,2,0,3,0.44,3,0,0,0,0,0,Matches
2283,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,28-344,1996,17.3,24,1.38,14,5,0,1,3,1,1,0.06,1,0,0,0,0,0,Matches
2284,Casper Tengstedt,dk DEN,FW,Hellas Verona,it Serie A,24-243,2000,14.5,22,1.51,15,0,1,4,2,0,3,0.21,2,0,0,1,0,0,Matches
2285,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,32-275,1992,5.5,1,0.18,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2286,Filippo Terracciano,it ITA,"DF,MF",Milan,it Serie A,21-357,2003,5.6,4,0.71,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2287,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,34-328,1990,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2288,Ramón Terrats,es ESP,"MF,FW",Villarreal,es La Liga,24-104,2000,1.5,4,2.73,2,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2289,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,27-332,1997,6.5,21,3.24,16,1,0,2,2,0,3,0.46,3,0,0,0,0,0,Matches
2290,Tanner Tessmann,us USA,MF,Lyon,fr Ligue 1,23-128,2001,3.4,4,1.17,1,2,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2291,Kenny Tete,nl NED,DF,Fulham,eng Premier League,29-113,1995,14.0,23,1.64,16,0,2,3,2,0,3,0.21,3,0,0,0,0,0,Matches
2292,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,31-122,1993,6.0,25,4.20,18,3,1,2,1,0,0,0.00,0,0,0,0,0,0,Matches
2293,Jordan Teze,nl NED,DF,Monaco,fr Ligue 1,25-122,1999,4.2,14,3.34,14,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2294,Florian Thauvin,fr FRA,"FW,MF",Udinese,it Serie A,32-004,1993,15.9,59,3.70,42,9,2,3,2,1,8,0.50,4,1,0,3,0,0,Matches
2295,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,24-250,2000,17.6,27,1.54,17,1,0,5,2,2,4,0.23,4,0,0,0,0,0,Matches
2296,Norman Theuerkauf,de GER,MF,Heidenheim,de Bundesliga,38-006,1987,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2297,Thiago,br BRA,FW,Brentford,eng Premier League,23-218,2001,1.5,2,1.36,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2298,Malick Thiaw,de GER,DF,Milan,it Serie A,23-175,2001,12.7,15,1.18,14,0,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
2299,Denis Thomalla,de GER,MF,Heidenheim,de Bundesliga,32-167,1992,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2300,Luke Thomas,eng ENG,DF,Leicester City,eng Premier League,23-234,2001,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2301,Sorba Thomas,wls WAL,"FW,MF",Nantes,fr Ligue 1,25-161,1999,9.3,41,4.40,31,10,0,0,0,0,5,0.54,5,0,0,0,0,0,Matches
2302,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,31-051,1993,17.2,54,3.15,38,9,0,3,2,2,2,0.12,2,0,0,0,0,0,Matches
2303,Morten Thorsby,no NOR,MF,Genoa,it Serie A,28-270,1996,15.4,43,2.80,38,0,0,3,1,1,2,0.13,2,0,0,0,0,0,Matches
2304,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,23-310,2001,13.8,32,2.32,26,0,2,4,0,0,5,0.36,4,0,0,1,0,0,Matches
2305,Marcus Thuram,fr FRA,FW,Inter,it Serie A,27-177,1997,17.6,61,3.46,43,0,6,5,6,1,14,0.79,9,0,2,1,2,0,Matches
2306,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,27-268,1997,21.7,76,3.51,45,25,2,2,1,1,7,0.32,4,3,0,0,0,0,Matches
2307,Kieran Tierney,sct SCO,"FW,DF",Arsenal,eng Premier League,27-239,1997,0.2,1,5.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2308,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,27-205,1997,11.9,30,2.51,22,1,2,4,1,0,3,0.25,1,0,1,1,0,0,Matches
2309,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,23-227,2001,18.5,38,2.05,33,1,2,0,1,1,4,0.22,4,0,0,0,0,0,Matches
2310,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,25-031,1999,9.6,4,0.42,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2311,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,29-164,1995,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2312,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,20-172,2004,3.2,3,0.93,1,1,0,1,0,0,1,0.31,1,0,0,0,0,0,Matches
2313,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,30-180,1994,13.9,55,3.96,49,0,1,4,1,0,8,0.58,7,0,0,1,0,0,Matches
2314,John Tolkin,us USA,DF,Holstein Kiel,de Bundesliga,22-183,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2315,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,34-112,1990,1.4,5,3.54,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2316,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,22-228,2002,13.5,37,2.73,25,0,4,3,4,1,7,0.52,4,0,1,1,1,0,Matches
2317,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,26-086,1998,0.1,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2318,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,27-042,1997,9.2,12,1.31,11,0,0,0,0,1,2,0.22,2,0,0,0,0,0,Matches
2319,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,24-267,2000,15.2,39,2.56,26,1,2,3,4,3,5,0.33,5,0,0,0,0,0,Matches
2320,Pablo Torre,es ESP,"MF,FW",Barcelona,es La Liga,21-302,2003,2.9,13,4.50,11,1,0,0,1,0,2,0.69,2,0,0,0,0,0,Matches
2321,David Torres,es ESP,DF,Valladolid,es La Liga,21-331,2003,10.1,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2322,Ferrán Torres,es ESP,"FW,MF",Barcelona,es La Liga,24-336,2000,6.9,18,2.63,12,2,3,0,1,0,2,0.29,2,0,0,0,0,0,Matches
2323,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,28-014,1997,17.2,11,0.64,8,0,0,3,0,0,2,0.12,1,0,0,1,0,0,Matches
2324,Lucas Torró,es ESP,MF,Osasuna,es La Liga,30-195,1994,18.2,18,0.99,14,0,0,3,1,0,2,0.11,2,0,0,0,0,0,Matches
2325,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,30-333,1994,14.8,23,1.55,16,0,0,2,4,1,1,0.07,1,0,0,0,0,0,Matches
2326,Birama Touré,ml MLI,"MF,DF",Montpellier,fr Ligue 1,32-238,1992,3.3,6,1.79,5,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
2327,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,19-347,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2328,Souleymane Touré,fr FRA,DF,Udinese,it Serie A,21-308,2003,8.1,8,0.98,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
2329,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,27-276,1997,2.8,5,1.81,3,0,0,2,0,0,1,0.36,0,0,0,1,0,0,Matches
2330,Conor Townsend,eng ENG,"DF,MF",Ipswich Town,eng Premier League,31-332,1993,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2331,Adama Traoré,es ESP,"FW,MF",Fulham,eng Premier League,29-005,1996,11.6,50,4.30,41,0,4,3,0,2,3,0.26,3,0,0,0,0,0,Matches
2332,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,33-003,1992,3.5,3,0.87,3,0,0,0,0,0,1,0.29,1,0,0,0,0,0,Matches
2333,Omar Traoré,de GER,"DF,FW",Heidenheim,de Bundesliga,26-361,1998,15.2,28,1.85,23,1,2,0,2,0,2,0.13,2,0,0,0,0,0,Matches
2334,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,34-206,1990,14.5,1,0.07,1,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
2335,Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,25-257,1999,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2336,Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,es La Liga,36-279,1988,2.7,8,2.98,6,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
2337,Philipp Treu,de GER,"MF,DF",St. Pauli,de Bundesliga,24-058,2000,17.5,38,2.18,31,3,1,2,0,1,2,0.11,1,1,0,0,0,0,Matches
2338,Ryan Trevitt,eng ENG,MF,Brentford,eng Premier League,21-324,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2339,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,de Bundesliga,37-341,1987,10.9,33,3.04,20,12,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2340,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,34-133,1990,5.7,21,3.68,13,7,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
2341,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,30-057,1994,15.2,55,3.62,44,1,3,4,2,1,5,0.33,5,0,0,0,0,0,Matches
2342,Adrien Truffert,fr FRA,"DF,MF",Rennes,fr Ligue 1,23-071,2001,15.6,21,1.35,16,0,0,4,0,1,1,0.06,1,0,0,0,0,0,Matches
2343,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,28-263,1996,3.8,13,3.40,8,5,0,0,0,0,2,0.52,1,1,0,0,0,0,Matches
2344,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,es La Liga,27-076,1997,6.6,16,2.42,10,5,1,0,0,0,3,0.45,3,0,0,0,0,0,Matches
2345,Axel Tuanzebe,cd COD,DF,Ipswich Town,eng Premier League,27-077,1997,9.9,7,0.71,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
2346,Stefano Turati,it ITA,GK,Monza,it Serie A,23-147,2001,19.0,3,0.16,0,3,0,0,0,0,1,0.05,0,1,0,0,0,0,Matches
2347,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,22-365,2002,6.7,6,0.89,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
